id;systementrytimestamp;animalid;begintime;endtime;totalyieldkg;expectedyieldkg;milkingdeviceid;milkingsamplerackno;milkingsampletubepos;milkingsampletubeid;avgconductivity;maxblood
101687;2023-11-19 09:13:04.250;56;2023-11-19 09:01:41.000;2023-11-19 09:09:20.000;22.6;26.915;15;1;55;55;4505;0
101698;2023-11-19 10:35:09.953;51;2023-11-19 10:25:55.000;2023-11-19 10:31:44.000;14.46;14.489;15;0;0;0;4522;0
101704;2023-11-19 11:17:35.683;61;2023-11-19 11:06:15.000;2023-11-19 11:14:59.000;9.24;8.914;15;0;0;0;4380;0
101731;2023-11-19 16:40:45.843;58;2023-11-19 16:30:36.000;2023-11-19 16:38:10.000;14.81;14.398;15;0;0;0;4719;0
101734;2023-11-19 17:02:57.043;65;2023-11-19 16:56:05.000;2023-11-19 17:00:22.000;9.47;9.064;15;0;0;0;4316;510
101751;2023-11-19 20:07:27.800;51;2023-11-19 19:57:26.000;2023-11-19 20:04:48.000;10.95;11.178;15;0;0;0;4238;0
101760;2023-11-19 21:26:43.487;61;2023-11-19 21:17:06.000;2023-11-19 21:24:05.000;7.68;7.462;15;0;0;0;4333;0
101777;2023-11-20 00:27:16.617;58;2023-11-20 00:18:33.000;2023-11-20 00:24:38.000;9.93;12.484;15;0;0;0;4666;0
101795;2023-11-20 03:53:24.470;65;2023-11-20 03:46:38.000;2023-11-20 03:50:40.000;8.55;8.29;15;0;0;0;4259;393
101811;2023-11-20 07:37:00.313;56;2023-11-20 07:27:07.000;2023-11-20 07:33:43.000;19.19;23.592;15;0;0;0;4389;0
101819;2023-11-20 08:45:41.463;58;2023-11-20 08:36:36.000;2023-11-20 08:43:06.000;13.07;12.896;15;0;0;0;4777;0
101820;2023-11-20 08:59:08.330;61;2023-11-20 08:44:09.000;2023-11-20 08:56:30.000;8.53;8.52;15;0;0;0;4339;0
101832;2023-11-20 10:44:47.953;51;2023-11-20 10:34:52.000;2023-11-20 10:41:28.000;16.97;16.3;15;0;0;0;4449;0
101868;2023-11-20 17:22:37.913;58;2023-11-20 17:12:19.000;2023-11-20 17:19:58.000;15.11;13.658;15;0;0;0;4585;0
101870;2023-11-20 17:37:51.150;65;2023-11-20 17:30:47.000;2023-11-20 17:35:12.000;10.91;10.619;15;0;0;0;4386;515
101889;2023-11-20 21:26:03.190;51;2023-11-20 21:16:39.000;2023-11-20 21:23:24.000;12.07;12.401;15;0;0;0;4273;306
101891;2023-11-20 21:42:06.780;61;2023-11-20 21:31:38.000;2023-11-20 21:39:31.000;9.63;9.38;15;0;0;0;4447;300
101905;2023-11-20 23:44:39.377;58;2023-11-20 23:36:19.000;2023-11-20 23:42:04.000;9.71;10.221;15;0;0;0;4444;0
101947;2023-11-21 09:11:08.947;51;2023-11-21 09:01:11.000;2023-11-21 09:08:33.000;14.31;13.496;15;0;0;0;4354;0
101950;2023-11-21 09:34:59.997;56;2023-11-21 09:23:42.000;2023-11-21 09:31:43.000;22.28;24.74;15;0;0;0;4411;0
101955;2023-11-21 10:15:07.867;58;2023-11-21 10:04:24.000;2023-11-21 10:11:51.000;16.45;16.708;15;0;0;0;4749;0
101957;2023-11-21 10:29:26.177;61;2023-11-21 10:18:51.000;2023-11-21 10:26:50.000;9.13;9.465;15;0;0;0;4198;320
101975;2023-11-21 12:25:07.950;65;2023-11-21 12:17:52.000;2023-11-21 12:22:33.000;12.45;14.535;15;0;0;0;4220;603
102004;2023-11-21 17:50:54.493;58;2023-11-21 17:41:42.000;2023-11-21 17:47:27.000;10.56;12.065;15;0;0;0;4526;0
102018;2023-11-21 20:21:34.683;51;2023-11-21 20:12:20.000;2023-11-21 20:18:15.000;11.5;13.037;15;0;0;0;4242;0
102032;2023-11-21 22:48:12.450;61;2023-11-21 22:38:44.000;2023-11-21 22:45:30.000;6.82;9.05;15;0;0;0;4111;375
102053;2023-11-22 02:34:04.247;58;2023-11-22 02:24:25.000;2023-11-22 02:31:20.000;12.2;13.434;15;0;0;0;4508;0
102059;2023-11-22 03:20:18.793;65;2023-11-22 03:13:45.000;2023-11-22 03:17:37.000;8.81;10.831;15;0;0;0;4246;873
102077;2023-11-22 07:50:31.040;56;2023-11-22 07:41:02.000;2023-11-22 07:47:49.000;19.89;22.59;15;0;0;0;4413;0
102083;2023-11-22 09:06:01.783;61;2023-11-22 08:57:02.000;2023-11-22 09:03:23.000;6.83;7.606;15;0;0;0;4311;0
102086;2023-11-22 09:29:14.490;51;2023-11-22 09:20:45.000;2023-11-22 09:26:36.000;15.17;14.61;15;0;0;0;4355;0
102103;2023-11-22 11:38:46.623;58;2023-11-22 11:29:44.000;2023-11-22 11:36:08.000;15.05;13.906;15;0;0;0;4773;0
102128;2023-11-22 17:06:02.970;65;2023-11-22 16:58:49.000;2023-11-22 17:03:25.000;10.6;9.786;15;0;0;0;4254;602
102150;2023-11-22 20:09:05.420;58;2023-11-22 19:59:01.000;2023-11-22 20:05:46.000;12.44;13.301;15;0;0;0;4699;0
102157;2023-11-22 21:13:04.140;51;2023-11-22 21:03:46.000;2023-11-22 21:09:44.000;12.21;13.447;15;0;0;0;4234;0
102160;2023-11-22 21:35:12.570;56;2023-11-22 21:27:07.000;2023-11-22 21:32:34.000;14.54;14.153;15;0;0;0;4552;0
102174;2023-11-23 00:57:09.550;61;2023-11-23 00:45:23.000;2023-11-23 00:54:28.000;11.54;11.052;15;0;0;0;4533;0
102184;2023-11-23 03:12:57.927;65;2023-11-23 03:06:12.000;2023-11-23 03:10:16.000;7.9;7.433;15;0;0;0;4138;306
102189;2023-11-23 04:06:11.747;58;2023-11-23 03:56:46.000;2023-11-23 04:03:30.000;12.67;12.402;15;0;0;0;4784;0
102220;2023-11-23 10:22:54.763;51;2023-11-23 10:12:37.000;2023-11-23 10:20:16.000;15.06;14.528;15;0;0;0;4350;0
102234;2023-11-23 15:44:59.890;58;2023-11-23 15:34:40.000;2023-11-23 15:42:21.000;16.14;18.186;15;0;0;0;5187;0
102245;2023-11-23 17:08:21.190;65;2023-11-23 17:01:09.000;2023-11-23 17:05:46.000;10.84;10.412;15;0;0;0;4319;414
102265;2023-11-23 20:45:03.363;56;2023-11-23 20:33:42.000;2023-11-23 20:41:46.000;21.44;23.883;15;0;0;0;4648;0
102266;2023-11-23 20:54:50.343;61;2023-11-23 20:42:31.000;2023-11-23 20:52:15.000;13.62;14.274;15;0;0;0;4586;0
102268;2023-11-23 21:11:07.817;51;2023-11-23 21:00:36.000;2023-11-23 21:07:51.000;11.41;12.318;15;0;0;0;4138;301
102281;2023-11-23 23:04:33.910;58;2023-11-23 22:55:21.000;2023-11-23 23:01:17.000;10.15;11.272;15;0;0;0;4722;0
102307;2023-11-24 04:30:30.377;65;2023-11-24 04:23:51.000;2023-11-24 04:27:52.000;8.89;8.638;15;0;0;0;4052;493
102319;2023-11-24 07:30:33.243;58;2023-11-24 07:19:50.000;2023-11-24 07:27:16.000;14.29;12.755;15;0;0;0;4680;0
102337;2023-11-24 10:24:13.273;51;2023-11-24 10:14:40.000;2023-11-24 10:20:56.000;14.37;14.593;15;0;0;0;4331;0
102356;2023-11-24 14:38:42.123;56;2023-11-24 14:24:37.000;2023-11-24 14:35:25.000;15.18;17.567;15;0;0;0;4630;0
102361;2023-11-24 15:23:50.723;65;2023-11-24 15:16:36.000;2023-11-24 15:20:34.000;8.34;8.209;15;0;0;0;4320;523
102369;2023-11-24 16:46:25.053;58;2023-11-24 16:36:08.000;2023-11-24 16:43:08.000;14.66;14.277;15;0;0;0;4538;0
102395;2023-11-24 20:47:34.823;61;2023-11-24 20:34:35.000;2023-11-24 20:44:59.000;13.98;16.623;15;0;0;0;4313;409
102399;2023-11-24 21:21:31.107;51;2023-11-24 21:13:18.000;2023-11-24 21:18:56.000;12.62;12.255;15;0;0;0;4246;302
102412;2023-11-25 00:23:23.083;58;2023-11-25 00:12:56.000;2023-11-25 00:20:06.000;13.47;11.812;15;0;0;0;4259;0
102430;2023-11-25 03:52:12.620;65;2023-11-25 03:45:17.000;2023-11-25 03:49:31.000;9.58;9.427;15;0;0;0;4130;406
102436;2023-11-25 05:34:21.030;51;2023-11-25 05:24:36.000;2023-11-25 05:30:52.000;9.63;9.323;15;0;0;0;4139;0
102451;2023-11-25 08:44:49.847;56;2023-11-25 08:34:54.000;2023-11-25 08:42:11.000;19.95;17.125;15;0;0;0;4341;0
102461;2023-11-25 10:35:32.740;58;2023-11-25 10:24:16.000;2023-11-25 10:32:07.000;17.35;16.137;15;0;0;0;4527;0
102485;2023-11-25 15:08:32.430;65;2023-11-25 15:01:49.000;2023-11-25 15:05:56.000;8.6;8.531;15;0;0;0;4266;544
102487;2023-11-25 15:44:02.943;51;2023-11-25 15:33:40.000;2023-11-25 15:40:43.000;12.14;11.5;15;0;0;0;4436;0
102502;2023-11-25 18:58:55.563;58;2023-11-25 18:48:47.000;2023-11-25 18:55:39.000;12.36;13.259;15;0;0;0;4446;0
102529;2023-11-25 23:09:55.687;56;2023-11-25 23:01:29.000;2023-11-25 23:07:20.000;15.13;14.371;15;0;0;0;4522;0
102533;2023-11-25 23:41:37.053;61;2023-11-25 23:29:00.000;2023-11-25 23:39:02.000;14.41;16.106;15;0;0;0;4376;520
102541;2023-11-26 00:58:59.413;51;2023-11-26 00:50:31.000;2023-11-26 00:55:39.000;9.43;10.543;15;0;0;0;4147;0
102548;2023-11-26 02:22:16.600;58;2023-11-26 02:12:57.000;2023-11-26 02:19:00.000;12.34;11.617;15;0;0;0;4749;0
102551;2023-11-26 03:26:22.517;65;2023-11-26 03:19:24.000;2023-11-26 03:23:38.000;9.18;9.297;15;0;0;0;4246;401
102599;2023-11-26 14:40:28.180;51;2023-11-26 14:30:07.000;2023-11-26 14:37:11.000;15.03;14.979;15;0;0;0;4702;410
102600;2023-11-26 14:48:20.557;56;2023-11-26 14:39:29.000;2023-11-26 14:45:45.000;16.58;15.854;15;0;0;0;4629;0
102609;2023-11-26 16:04:15.103;58;2023-11-26 15:51:20.000;2023-11-26 16:00:58.000;20.85;21.522;15;0;0;0;4964;0
102611;2023-11-26 16:27:12.600;65;2023-11-26 16:19:42.000;2023-11-26 16:24:37.000;10.42;9.821;15;0;0;0;4323;498
102621;2023-11-26 18:20:28.313;61;2023-11-26 18:09:34.000;2023-11-26 18:17:47.000;10.18;11.879;15;0;0;0;4175;388
102663;2023-11-27 01:22:07.767;58;2023-11-27 01:11:08.000;2023-11-27 01:18:39.000;15.54;14.44;15;0;0;0;4771;0
102665;2023-11-27 01:36:22.160;51;2023-11-27 01:25:34.000;2023-11-27 01:32:53.000;10.87;12.125;15;0;0;0;4147;670
102673;2023-11-27 03:09:29.427;65;2023-11-27 03:02:21.000;2023-11-27 03:06:39.000;8.87;8.196;15;0;0;0;4141;473
102686;2023-11-27 08:20:35.557;56;2023-11-27 08:10:59.000;2023-11-27 08:17:48.000;18.06;18.001;15;0;0;0;4550;0
102699;2023-11-27 10:40:58.257;58;2023-11-27 10:30:17.000;2023-11-27 10:37:38.000;16.64;14.832;15;0;0;0;4600;0
102702;2023-11-27 11:10:18.547;51;2023-11-27 10:55:50.000;2023-11-27 11:03:49.000;7.33;10.493;15;0;0;0;4316;789
102717;2023-11-27 13:39:23.407;65;2023-11-27 13:32:52.000;2023-11-27 13:36:45.000;8.73;8.149;15;0;0;0;4324;499
102749;2023-11-27 19:57:35.910;61;2023-11-27 19:44:21.000;2023-11-27 19:54:57.000;14.5;15.305;15;0;0;0;4464;0
102763;2023-11-27 22:41:27.757;58;2023-11-27 22:28:24.000;2023-11-27 22:38:08.000;19.24;19.334;15;0;0;0;4578;0
102766;2023-11-27 23:06:44.280;51;2023-11-27 22:56:48.000;2023-11-27 23:03:24.000;14.83;12.562;15;0;0;0;4379;777
102782;2023-11-28 01:47:05.350;65;2023-11-28 01:40:13.000;2023-11-28 01:44:24.000;9.8;9.519;15;0;0;0;4279;483
102810;2023-11-28 08:42:45.817;56;2023-11-28 08:32:36.000;2023-11-28 08:39:20.000;19.89;24.61;15;0;0;0;4367;0
102811;2023-11-28 09:07:11.737;61;2023-11-28 08:56:44.000;2023-11-28 09:04:24.000;8.18;8.445;15;0;0;0;4161;371
102812;2023-11-28 09:14:16.223;51;2023-11-28 09:04:55.000;2023-11-28 09:10:47.000;10.75;11.032;15;0;0;0;4529;571
102821;2023-11-28 10:48:49.197;58;2023-11-28 10:37:12.000;2023-11-28 10:45:32.000;20.01;19.43;15;0;0;0;4617;0
102855;2023-11-28 17:32:18.463;65;2023-11-28 17:24:45.000;2023-11-28 17:29:36.000;12.47;12.339;15;0;0;0;4363;407
102857;2023-11-28 17:50:29.733;51;2023-11-28 17:41:40.000;2023-11-28 17:47:09.000;9.26;9.48;15;0;0;0;4530;502
102881;2023-11-28 21:32:47.550;58;2023-11-28 21:21:32.000;2023-11-28 21:29:31.000;16.55;17.268;15;0;0;0;4326;0
102902;2023-11-29 02:16:44.760;51;2023-11-29 02:07:58.000;2023-11-29 02:13:28.000;9.97;9.207;15;0;0;0;4480;595
102921;2023-11-29 07:23:15.040;65;2023-11-29 07:16:00.000;2023-11-29 07:20:39.000;10.55;10.856;15;0;0;0;4312;488
102926;2023-11-29 08:05:03.510;56;2023-11-29 07:55:58.000;2023-11-29 08:01:47.000;18.2;21.959;15;0;0;0;4402;0
102929;2023-11-29 08:41:20.153;58;2023-11-29 08:29:44.000;2023-11-29 08:38:00.000;17.42;17.549;15;0;0;0;4414;0
102958;2023-11-29 13:50:03.097;51;2023-11-29 13:40:11.000;2023-11-29 13:46:05.000;14;12.721;15;0;0;0;4723;399
102971;2023-11-29 17:32:45.403;58;2023-11-29 17:21:01.000;2023-11-29 17:29:20.000;14.97;14.116;15;0;0;0;4309;0
102991;2023-11-29 20:46:38.983;65;2023-11-29 20:39:25.000;2023-11-29 20:43:54.000;10.29;10.392;15;0;0;0;4307;608
103011;2023-11-29 23:57:01.537;51;2023-11-29 23:45:53.000;2023-11-29 23:53:41.000;10.27;11.342;15;0;0;0;4363;0
103020;2023-11-30 02:02:25.410;58;2023-11-30 01:51:25.000;2023-11-30 01:58:53.000;13.74;13.666;15;0;0;0;4378;0
103041;2023-11-30 07:22:19.937;61;2023-11-30 07:07:25.000;2023-11-30 07:19:38.000;14.01;0;15;0;0;0;4721;1609
103048;2023-11-30 09:09:03.837;56;2023-11-30 08:58:12.000;2023-11-30 09:05:29.000;21.49;22.057;15;0;0;0;4261;0
103057;2023-11-30 10:45:50.387;58;2023-11-30 10:35:24.000;2023-11-30 10:42:22.000;14.5;14.055;15;0;0;0;4432;0
103069;2023-11-30 12:26:12.947;51;2023-11-30 12:17:03.000;2023-11-30 12:22:47.000;14.34;13.534;15;0;0;0;4400;0
103070;2023-11-30 12:42:58.737;65;2023-11-30 12:35:26.000;2023-11-30 12:40:13.000;10.92;12.356;15;0;0;0;4110;695
103099;2023-11-30 18:06:43.423;58;2023-11-30 17:58:24.000;2023-11-30 18:04:08.000;11.34;11.921;15;0;0;0;4453;0
103122;2023-11-30 23:10:44.707;51;2023-11-30 22:59:19.000;2023-11-30 23:07:19.000;10.23;11.871;15;0;0;0;4182;314
103133;2023-12-01 01:16:29.253;58;2023-12-01 01:06:10.000;2023-12-01 01:13:00.000;11.98;11.515;15;0;0;0;4428;0
103135;2023-12-01 01:32:12.210;65;2023-12-01 01:25:23.000;2023-12-01 01:29:24.000;8.58;9.674;15;0;0;0;4059;600
103174;2023-12-01 09:05:06.630;56;2023-12-01 08:54:12.000;2023-12-01 09:01:38.000;21.08;22.254;15;0;0;0;4410;0
103178;2023-12-01 10:04:40.310;51;2023-12-01 09:54:56.000;2023-12-01 10:01:08.000;14.08;11.719;15;0;0;0;4355;0
103185;2023-12-01 11:37:52.350;58;2023-12-01 11:25:45.000;2023-12-01 11:34:20.000;17.29;16.725;15;0;0;0;4598;0
103213;2023-12-01 15:54:21.133;65;2023-12-01 15:46:38.000;2023-12-01 15:51:33.000;10.91;10.541;15;0;0;0;4282;533
103230;2023-12-01 19:18:40.877;58;2023-12-01 19:07:23.000;2023-12-01 19:14:14.000;12.91;12.417;15;0;0;0;4401;0
103237;2023-12-01 20:48:19.033;51;2023-12-01 20:37:51.000;2023-12-01 20:44:59.000;10.94;12.147;15;0;0;0;4196;331
103273;2023-12-02 03:08:20.227;58;2023-12-02 03:01:30.000;2023-12-02 03:08:08.000;13.04;12.909;15;0;0;0;4465;0
103300;2023-12-02 08:40:00.773;65;2023-12-02 08:35:13.000;2023-12-02 08:39:48.000;11.88;12.574;15;0;0;0;4191;548
103303;2023-12-02 09:02:26.440;51;2023-12-02 08:56:48.000;2023-12-02 09:02:13.000;13.66;13.341;15;0;0;0;4371;0
103309;2023-12-02 09:51:11.727;56;2023-12-02 09:44:17.000;2023-12-02 09:50:59.000;20.75;22.656;15;0;0;0;4402;0
103321;2023-12-02 11:30:18.397;58;2023-12-02 11:23:26.000;2023-12-02 11:30:06.000;13.96;13.618;15;0;0;0;4467;0
103358;2023-12-02 18:49:38.920;58;2023-12-02 18:40:47.000;2023-12-02 18:46:54.000;10.7;11.882;15;0;0;0;4415;0
103360;2023-12-02 19:05:22.340;51;2023-12-02 18:56:52.000;2023-12-02 19:02:37.000;10.72;11.151;15;0;0;0;4232;0
103375;2023-12-02 21:16:46.320;65;2023-12-02 21:09:44.000;2023-12-02 21:13:56.000;9.26;9.325;15;0;0;0;4118;539
103399;2023-12-03 02:51:44.613;58;2023-12-03 02:41:37.000;2023-12-03 02:48:13.000;13.68;12.948;15;0;0;0;4650;0
103401;2023-12-03 03:19:04.373;51;2023-12-03 03:11:16.000;2023-12-03 03:16:11.000;9.3;9.035;15;0;0;0;4177;337
103431;2023-12-03 08:41:51.447;56;2023-12-03 08:33:04.000;2023-12-03 08:39:16.000;18.68;20.857;15;0;0;0;4519;0
103447;2023-12-03 11:36:42.330;58;2023-12-03 11:26:58.000;2023-12-03 11:34:00.000;14.82;14.283;15;0;0;0;4565;0
103452;2023-12-03 12:21:29.620;51;2023-12-03 12:11:41.000;2023-12-03 12:18:54.000;10.73;10.06;15;0;0;0;4393;0
103461;2023-12-03 13:49:56.117;65;2023-12-03 13:39:49.000;2023-12-03 13:47:20.000;11.39;12.272;15;0;0;0;4303;441
103462;2023-12-03 14:48:38.063;61;2023-12-03 14:24:13.000;2023-12-03 14:33:01.000;9.44;0;15;0;0;0;4893;4041
103486;2023-12-03 19:06:06.410;58;2023-12-03 18:57:22.000;2023-12-03 19:03:30.000;12.55;12.242;15;0;0;0;4601;0
103498;2023-12-03 21:07:21.740;51;2023-12-03 20:57:23.000;2023-12-03 21:04:46.000;10.14;9.783;15;0;0;0;4283;333
103522;2023-12-04 02:04:32.103;58;2023-12-04 01:56:01.000;2023-12-04 02:01:53.000;11.47;11.51;15;0;0;0;4552;0
103525;2023-12-04 02:37:24.243;65;2023-12-04 02:30:23.000;2023-12-04 02:34:49.000;9.42;9.281;15;0;0;0;4145;734
103546;2023-12-04 06:49:53.877;51;2023-12-04 06:39:50.000;2023-12-04 06:46:36.000;10.8;10.882;15;0;0;0;4265;316
103555;2023-12-04 08:02:20.610;56;2023-12-04 07:53:13.000;2023-12-04 07:59:45.000;18.98;20.503;15;0;0;0;4371;0
103567;2023-12-04 09:56:58.283;58;2023-12-04 09:47:17.000;2023-12-04 09:54:21.000;13.55;12.889;15;0;0;0;4581;0
103595;2023-12-04 14:46:44.007;65;2023-12-04 14:39:50.000;2023-12-04 14:44:08.000;9.46;8.895;15;0;0;0;4307;534
103605;2023-12-04 16:05:09.863;51;2023-12-04 15:53:59.000;2023-12-04 16:01:52.000;10.73;10.381;15;0;0;0;4316;0
103613;2023-12-04 18:17:00.990;58;2023-12-04 18:06:45.000;2023-12-04 18:14:07.000;14.01;13.735;15;0;0;0;4415;0
103652;2023-12-05 01:18:28.263;58;2023-12-05 01:08:33.000;2023-12-05 01:15:08.000;11.43;11.593;15;0;0;0;4549;0
103660;2023-12-05 02:48:45.807;51;2023-12-05 02:40:38.000;2023-12-05 02:46:04.000;12.65;12.024;15;0;0;0;4344;0
103682;2023-12-05 08:12:58.017;65;2023-12-05 08:05:35.000;2023-12-05 08:10:13.000;12.14;12.894;15;0;0;0;4328;411
103688;2023-12-05 08:59:39.473;58;2023-12-05 08:49:50.000;2023-12-05 08:56:57.000;13.69;12.715;15;0;0;0;4599;0
103694;2023-12-05 09:45:12.707;56;2023-12-05 09:34:45.000;2023-12-05 09:41:53.000;22.18;21.914;15;0;0;0;4454;0
103712;2023-12-05 13:12:19.380;51;2023-12-05 13:02:45.000;2023-12-05 13:09:32.000;12.31;11.753;15;0;0;0;4219;0
103725;2023-12-05 16:20:24.343;58;2023-12-05 16:10:10.000;2023-12-05 16:17:42.000;12.42;12.23;15;0;0;0;4517;0
103756;2023-12-05 20:42:20.527;56;2023-12-05 20:35:04.000;2023-12-05 20:39:35.000;10.55;9.547;15;0;0;0;4368;0
103761;2023-12-05 21:21:05.083;51;2023-12-05 21:11:21.000;2023-12-05 21:18:23.000;8.97;9.297;15;0;0;0;4084;316
103772;2023-12-05 23:32:07.853;65;2023-12-05 23:24:49.000;2023-12-05 23:29:26.000;10.44;11.071;15;0;0;0;4120;617
103773;2023-12-06 00:00:51.403;58;2023-12-05 23:51:30.000;2023-12-05 23:58:04.000;11.8;12.763;15;0;0;0;4489;0
103819;2023-12-06 09:34:03.787;58;2023-12-06 09:23:48.000;2023-12-06 09:31:22.000;15.59;15.657;15;0;0;0;4749;0
103825;2023-12-06 10:22:45.417;51;2023-12-06 10:13:28.000;2023-12-06 10:19:19.000;16.15;14.619;15;0;0;0;4417;0
103847;2023-12-06 14:16:28.550;56;2023-12-06 14:07:54.000;2023-12-06 14:13:50.000;17.43;15.665;15;0;0;0;4647;0
103853;2023-12-06 15:33:16.750;65;2023-12-06 15:25:50.000;2023-12-06 15:30:32.000;11.72;11.369;15;0;0;0;4164;548
103861;2023-12-06 16:37:01.567;58;2023-12-06 16:28:15.000;2023-12-06 16:34:17.000;11.87;11.594;15;0;0;0;4451;0
103873;2023-12-06 18:32:23.833;51;2023-12-06 18:24:27.000;2023-12-06 18:29:36.000;8.96;9.421;15;0;0;0;3946;330
103901;2023-12-06 23:21:10.693;58;2023-12-06 23:12:04.000;2023-12-06 23:18:29.000;10.65;11.177;15;0;0;0;4502;0
103936;2023-12-07 07:07:19.723;51;2023-12-07 07:01:14.000;2023-12-07 07:07:06.000;14.5;14.312;15;0;0;0;4250;0
103937;2023-12-07 07:15:14.363;56;2023-12-07 07:08:48.000;2023-12-07 07:15:02.000;17.18;15.601;15;0;0;0;4586;0
103942;2023-12-07 08:06:42.120;58;2023-12-07 07:59:36.000;2023-12-07 08:06:29.000;14.18;14.505;15;0;0;0;4656;0
103958;2023-12-07 10:05:34.240;65;2023-12-07 09:58:13.000;2023-12-07 10:02:58.000;12.76;13.314;15;0;0;0;4214;528
103986;2023-12-07 14:58:58.207;58;2023-12-07 14:49:18.000;2023-12-07 14:55:41.000;11.53;11.252;15;0;0;0;4555;0
103996;2023-12-07 16:50:19.113;51;2023-12-07 16:41:14.000;2023-12-07 16:47:43.000;11.74;11.117;15;0;0;0;4099;0
104024;2023-12-07 22:02:25.087;58;2023-12-07 21:52:55.000;2023-12-07 21:59:08.000;11.84;11.64;15;0;0;0;4600;0
104049;2023-12-08 02:27:26.410;51;2023-12-08 02:18:49.000;2023-12-08 02:24:10.000;10.49;11.067;15;0;0;0;4225;0
104069;2023-12-08 07:28:35.433;58;2023-12-08 07:18:24.000;2023-12-08 07:25:56.000;15.39;15.639;15;0;0;0;4861;0
104083;2023-12-08 09:50:28.320;56;2023-12-08 09:40:42.000;2023-12-08 09:47:44.000;21.17;24.883;15;0;0;0;4413;0
104107;2023-12-08 14:46:03.903;58;2023-12-08 14:36:49.000;2023-12-08 14:43:28.000;11.92;12.046;15;0;0;0;4659;0
104109;2023-12-08 15:00:49.857;51;2023-12-08 14:51:33.000;2023-12-08 14:58:14.000;16.5;14.308;15;0;0;0;4498;0
104149;2023-12-08 23:06:17.713;58;2023-12-08 22:57:06.000;2023-12-08 23:03:42.000;13.38;13.701;15;0;0;0;4813;371
104158;2023-12-09 00:47:58.153;51;2023-12-09 00:38:37.000;2023-12-09 00:45:22.000;10.59;11.557;15;0;0;0;3971;0
104192;2023-12-09 08:14:06.860;58;2023-12-09 08:03:32.000;2023-12-09 08:11:25.000;15.87;14.917;15;0;0;0;4752;0
104196;2023-12-09 08:49:44.517;65;2023-12-09 08:41:46.000;2023-12-09 08:46:28.000;10.95;0;15;0;0;0;4357;2737
104215;2023-12-09 12:01:37.273;51;2023-12-09 11:53:19.000;2023-12-09 11:58:52.000;14.05;12.878;15;0;0;0;4205;0
104223;2023-12-09 13:00:32.030;56;2023-12-09 12:51:19.000;2023-12-09 12:57:50.000;20.21;23.875;15;0;0;0;4315;0
104242;2023-12-09 16:23:23.333;58;2023-12-09 16:13:45.000;2023-12-09 16:20:48.000;13.66;13.548;15;0;0;0;4578;0
104274;2023-12-09 23:17:09.473;51;2023-12-09 23:08:21.000;2023-12-09 23:14:34.000;13.05;13.299;15;0;0;0;4054;0
104282;2023-12-10 00:30:17.157;58;2023-12-10 00:21:04.000;2023-12-10 00:27:41.000;13.09;13.46;15;0;0;0;4702;0
104320;2023-12-10 08:18:33.700;51;2023-12-10 08:09:57.000;2023-12-10 08:15:11.000;11.02;10.488;15;0;0;0;4099;0
104327;2023-12-10 09:54:34.093;56;2023-12-10 09:44:01.000;2023-12-10 09:51:14.000;19.91;18.926;15;0;0;0;4550;0
104329;2023-12-10 10:09:07.473;58;2023-12-10 09:59:14.000;2023-12-10 10:06:31.000;16.07;15.87;15;0;0;0;4864;0
104365;2023-12-10 16:55:57.523;58;2023-12-10 16:47:32.000;2023-12-10 16:53:22.000;11.27;11.201;15;0;0;0;4570;0
104366;2023-12-10 17:01:54.983;51;2023-12-10 16:54:07.000;2023-12-10 16:59:18.000;10.64;10.36;15;0;0;0;4230;0
104404;2023-12-10 23:26:00.017;58;2023-12-10 23:16:59.000;2023-12-10 23:22:43.000;10.13;10.766;15;0;0;0;4741;0
104413;2023-12-11 01:16:17.243;51;2023-12-11 01:08:09.000;2023-12-11 01:13:41.000;10.03;9.724;15;0;0;0;4236;0
104438;2023-12-11 07:24:19.820;58;2023-12-11 07:14:16.000;2023-12-11 07:21:26.000;14.02;13.139;15;0;0;0;4726;0
104442;2023-12-11 08:17:17.363;56;2023-12-11 08:06:48.000;2023-12-11 08:14:26.000;20.24;20.663;15;0;0;0;4463;0
104457;2023-12-11 10:46:50.270;51;2023-12-11 10:36:06.000;2023-12-11 10:44:05.000;13.04;11.297;15;0;0;0;4365;0
104480;2023-12-11 15:23:59.293;58;2023-12-11 15:13:21.000;2023-12-11 15:21:11.000;13.84;13.289;15;0;0;0;4613;0
104507;2023-12-11 20:17:53.663;51;2023-12-11 20:07:26.000;2023-12-11 20:15:02.000;11.53;11.552;15;0;0;0;4249;0
104518;2023-12-11 22:16:02.630;58;2023-12-11 22:06:51.000;2023-12-11 22:13:15.000;10.71;11.473;15;0;0;0;4503;0
104554;2023-12-12 05:18:20.463;51;2023-12-12 05:09:03.000;2023-12-12 05:15:33.000;11.29;10.908;15;0;0;0;4225;0
104559;2023-12-12 06:55:56.783;58;2023-12-12 06:45:38.000;2023-12-12 06:52:25.000;14.47;14.297;15;0;0;0;4676;0
104563;2023-12-12 07:53:27.727;56;2023-12-12 07:42:41.000;2023-12-12 07:49:58.000;21.42;21.754;15;0;0;0;4355;0
104571;2023-12-12 09:18:05.970;65;2023-12-12 09:08:24.000;2023-12-12 09:12:41.000;7.5;0;15;0;0;0;4954;4817
